site,sortVar,variable,value,cellID
Foy,-1046,Nitzschia amphibia f. amphibia,0,1
Foy,-1041,Nitzschia amphibia f. amphibia,0,1
Foy,-1036,Nitzschia amphibia f. amphibia,0,1
Foy,-1029,Nitzschia amphibia f. amphibia,0,1
Foy,-1022,Nitzschia amphibia f. amphibia,0,1
Foy,-1017,Nitzschia amphibia f. amphibia,0,1
Foy,-1013,Nitzschia amphibia f. amphibia,0,1
Foy,-1008,Nitzschia amphibia f. amphibia,0,1
Foy,-1005,Nitzschia amphibia f. amphibia,0,1
Foy,-1001,Nitzschia amphibia f. amphibia,0,1
Foy,-995,Nitzschia amphibia f. amphibia,0,1
Foy,-988,Nitzschia amphibia f. amphibia,0,1
Foy,-981,Nitzschia amphibia f. amphibia,0,1
Foy,-976,Nitzschia amphibia f. amphibia,0,1
Foy,-970,Nitzschia amphibia f. amphibia,0,1
Foy,-964,Nitzschia amphibia f. amphibia,0,1
Foy,-956,Nitzschia amphibia f. amphibia,0,1
Foy,-947,Nitzschia amphibia f. amphibia,0,1
Foy,-940,Nitzschia amphibia f. amphibia,0,1
Foy,-933,Nitzschia amphibia f. amphibia,0,1
Foy,-927,Nitzschia amphibia f. amphibia,0.002583979,1
Foy,-921,Nitzschia amphibia f. amphibia,0,1
Foy,-913,Nitzschia amphibia f. amphibia,0,1
Foy,-907,Nitzschia amphibia f. amphibia,0,1
Foy,-901,Nitzschia amphibia f. amphibia,0,1
Foy,-893,Nitzschia amphibia f. amphibia,0,1
Foy,-885,Nitzschia amphibia f. amphibia,0,1
Foy,-877,Nitzschia amphibia f. amphibia,0,1
Foy,-869,Nitzschia amphibia f. amphibia,0,1
Foy,-863,Nitzschia amphibia f. amphibia,0,1
Foy,-857,Nitzschia amphibia f. amphibia,0,1
Foy,-852,Nitzschia amphibia f. amphibia,0,1
Foy,-847,Nitzschia amphibia f. amphibia,0,1
Foy,-841,Nitzschia amphibia f. amphibia,0,1
Foy,-833,Nitzschia amphibia f. amphibia,0.002906977,1
Foy,-825,Nitzschia amphibia f. amphibia,0,1
Foy,-817,Nitzschia amphibia f. amphibia,0,1
Foy,-810,Nitzschia amphibia f. amphibia,0,1
Foy,-803,Nitzschia amphibia f. amphibia,0,1
Foy,-796,Nitzschia amphibia f. amphibia,0,1
Foy,-789,Nitzschia amphibia f. amphibia,0,1
Foy,-783,Nitzschia amphibia f. amphibia,0,1
Foy,-778,Nitzschia amphibia f. amphibia,0,1
Foy,-773,Nitzschia amphibia f. amphibia,0,1
Foy,-769,Nitzschia amphibia f. amphibia,0,1
Foy,-762,Nitzschia amphibia f. amphibia,0,1
Foy,-754,Nitzschia amphibia f. amphibia,0,1
Foy,-748,Nitzschia amphibia f. amphibia,0,1
Foy,-742,Nitzschia amphibia f. amphibia,0,1
Foy,-736,Nitzschia amphibia f. amphibia,0,1
Foy,-731,Nitzschia amphibia f. amphibia,0.002906977,1
Foy,-726,Nitzschia amphibia f. amphibia,0,1
Foy,-720,Nitzschia amphibia f. amphibia,0,1
Foy,-713,Nitzschia amphibia f. amphibia,0,1
Foy,-706,Nitzschia amphibia f. amphibia,0,1
Foy,-698,Nitzschia amphibia f. amphibia,0,1
Foy,-689,Nitzschia amphibia f. amphibia,0,1
Foy,-680,Nitzschia amphibia f. amphibia,0,1
Foy,-671,Nitzschia amphibia f. amphibia,0,1
Foy,-663,Nitzschia amphibia f. amphibia,0,1
Foy,-656,Nitzschia amphibia f. amphibia,0,1
Foy,-648,Nitzschia amphibia f. amphibia,0,1
Foy,-638,Nitzschia amphibia f. amphibia,0,1
Foy,-629,Nitzschia amphibia f. amphibia,0,1
Foy,-620,Nitzschia amphibia f. amphibia,0,1
Foy,-613,Nitzschia amphibia f. amphibia,0,1
Foy,-606,Nitzschia amphibia f. amphibia,0.002785515,1
Foy,-599,Nitzschia amphibia f. amphibia,0,1
Foy,-591,Nitzschia amphibia f. amphibia,0,1
Foy,-584,Nitzschia amphibia f. amphibia,0,1
Foy,-578,Nitzschia amphibia f. amphibia,0,1
Foy,-572,Nitzschia amphibia f. amphibia,0,1
Foy,-565,Nitzschia amphibia f. amphibia,0,1
Foy,-558,Nitzschia amphibia f. amphibia,0,1
Foy,-552,Nitzschia amphibia f. amphibia,0,1
Foy,-547,Nitzschia amphibia f. amphibia,0,1
Foy,-541,Nitzschia amphibia f. amphibia,0,1
Foy,-534,Nitzschia amphibia f. amphibia,0,1
Foy,-527,Nitzschia amphibia f. amphibia,0,1
Foy,-521,Nitzschia amphibia f. amphibia,0,1
Foy,-513,Nitzschia amphibia f. amphibia,0,1
Foy,-505,Nitzschia amphibia f. amphibia,0,1
Foy,-498,Nitzschia amphibia f. amphibia,0.002597403,1
Foy,-492,Nitzschia amphibia f. amphibia,0,1
Foy,-486,Nitzschia amphibia f. amphibia,0.002252252,1
Foy,-479,Nitzschia amphibia f. amphibia,0.004878049,1
Foy,-473,Nitzschia amphibia f. amphibia,0,1
Foy,-467,Nitzschia amphibia f. amphibia,0,1
Foy,-461,Nitzschia amphibia f. amphibia,0,1
Foy,-455,Nitzschia amphibia f. amphibia,0,1
Foy,-449,Nitzschia amphibia f. amphibia,0,1
Foy,-443,Nitzschia amphibia f. amphibia,0,1
Foy,-437,Nitzschia amphibia f. amphibia,0,1
Foy,-431,Nitzschia amphibia f. amphibia,0,1
Foy,-423,Nitzschia amphibia f. amphibia,0,1
Foy,-415,Nitzschia amphibia f. amphibia,0,1
Foy,-407,Nitzschia amphibia f. amphibia,0,1
Foy,-400,Nitzschia amphibia f. amphibia,0.002770083,1
Foy,-394,Nitzschia amphibia f. amphibia,0,1
Foy,-388,Nitzschia amphibia f. amphibia,0,1
Foy,-383,Nitzschia amphibia f. amphibia,0.002949853,1
Foy,-378,Nitzschia amphibia f. amphibia,0,1
Foy,-373,Nitzschia amphibia f. amphibia,0,1
Foy,-368,Nitzschia amphibia f. amphibia,0,1
Foy,-362,Nitzschia amphibia f. amphibia,0,1
Foy,-356,Nitzschia amphibia f. amphibia,0,1
Foy,-349,Nitzschia amphibia f. amphibia,0,1
Foy,-344,Nitzschia amphibia f. amphibia,0,1
Foy,-339,Nitzschia amphibia f. amphibia,0,1
Foy,-334,Nitzschia amphibia f. amphibia,0,1
Foy,-328,Nitzschia amphibia f. amphibia,0,1
Foy,-320,Nitzschia amphibia f. amphibia,0,1
Foy,-313,Nitzschia amphibia f. amphibia,0,1
Foy,-308,Nitzschia amphibia f. amphibia,0,1
Foy,-302,Nitzschia amphibia f. amphibia,0,1
Foy,-296,Nitzschia amphibia f. amphibia,0,1
Foy,-290,Nitzschia amphibia f. amphibia,0,1
Foy,-285,Nitzschia amphibia f. amphibia,0,1
Foy,-281,Nitzschia amphibia f. amphibia,0,1
Foy,-278,Nitzschia amphibia f. amphibia,0,1
Foy,-277,Nitzschia amphibia f. amphibia,0,1
Foy,-273,Nitzschia amphibia f. amphibia,0,1
Foy,-268,Nitzschia amphibia f. amphibia,0,1
Foy,-263,Nitzschia amphibia f. amphibia,0,1
Foy,-258,Nitzschia amphibia f. amphibia,0,1
Foy,-253,Nitzschia amphibia f. amphibia,0,1
Foy,-248,Nitzschia amphibia f. amphibia,0,1
Foy,-242,Nitzschia amphibia f. amphibia,0,1
Foy,-236,Nitzschia amphibia f. amphibia,0,1
Foy,-231,Nitzschia amphibia f. amphibia,0,1
Foy,-226,Nitzschia amphibia f. amphibia,0,1
Foy,-221,Nitzschia amphibia f. amphibia,0,1
Foy,-215,Nitzschia amphibia f. amphibia,0.002932551,1
Foy,-210,Nitzschia amphibia f. amphibia,0,1
Foy,-205,Nitzschia amphibia f. amphibia,0,1
Foy,-200,Nitzschia amphibia f. amphibia,0,1
Foy,-195,Nitzschia amphibia f. amphibia,0,1
Foy,-190,Nitzschia amphibia f. amphibia,0,1
Foy,-185,Nitzschia amphibia f. amphibia,0,1
Foy,-180,Nitzschia amphibia f. amphibia,0,1
Foy,-175,Nitzschia amphibia f. amphibia,0,1
Foy,-170,Nitzschia amphibia f. amphibia,0,1
Foy,-165,Nitzschia amphibia f. amphibia,0,1
Foy,-160,Nitzschia amphibia f. amphibia,0,1
Foy,-155,Nitzschia amphibia f. amphibia,0,1
Foy,-150,Nitzschia amphibia f. amphibia,0,1
Foy,-145,Nitzschia amphibia f. amphibia,0,1
Foy,-140,Nitzschia amphibia f. amphibia,0,1
Foy,-135,Nitzschia amphibia f. amphibia,0,1
Foy,-130,Nitzschia amphibia f. amphibia,0,1
Foy,-125,Nitzschia amphibia f. amphibia,0,1
Foy,-120,Nitzschia amphibia f. amphibia,0,1
Foy,-115,Nitzschia amphibia f. amphibia,0,1
Foy,-110,Nitzschia amphibia f. amphibia,0,1
Foy,-105,Nitzschia amphibia f. amphibia,0,1
Foy,-100,Nitzschia amphibia f. amphibia,0,1
Foy,-95,Nitzschia amphibia f. amphibia,0,1
Foy,-90,Nitzschia amphibia f. amphibia,0,1
Foy,-85,Nitzschia amphibia f. amphibia,0,1
Foy,-82,Nitzschia amphibia f. amphibia,0,1
Foy,-81,Nitzschia amphibia f. amphibia,0,1
Foy,-80,Nitzschia amphibia f. amphibia,0,1
Foy,-79,Nitzschia amphibia f. amphibia,0,1
Foy,-77.5,Nitzschia amphibia f. amphibia,0,1
Foy,-75,Nitzschia amphibia f. amphibia,0,1
Foy,-74,Nitzschia amphibia f. amphibia,0,1
Foy,-72.5,Nitzschia amphibia f. amphibia,0,1
Foy,-71,Nitzschia amphibia f. amphibia,0,1
Foy,-70,Nitzschia amphibia f. amphibia,0,1
Foy,-68,Nitzschia amphibia f. amphibia,0,1
Foy,-64,Nitzschia amphibia f. amphibia,0,1
Foy,-59.5,Nitzschia amphibia f. amphibia,0,1
Foy,-54,Nitzschia amphibia f. amphibia,0.002770083,1
Foy,-45,Nitzschia amphibia f. amphibia,0,1
Foy,-34.5,Nitzschia amphibia f. amphibia,0,1
Foy,-26.5,Nitzschia amphibia f. amphibia,0,1
Foy,-20.5,Nitzschia amphibia f. amphibia,0,1
Foy,-15,Nitzschia amphibia f. amphibia,0,1
Foy,-9.5,Nitzschia amphibia f. amphibia,0,1
Foy,-2.5,Nitzschia amphibia f. amphibia,0,1
Foy,4,Nitzschia amphibia f. amphibia,0,1
Foy,8.5,Nitzschia amphibia f. amphibia,0,1
Foy,13,Nitzschia amphibia f. amphibia,0.002604167,1
Foy,17.5,Nitzschia amphibia f. amphibia,0,1
Foy,20,Nitzschia amphibia f. amphibia,0,1
Foy,23,Nitzschia amphibia f. amphibia,0,1
Foy,25.5,Nitzschia amphibia f. amphibia,0,1
Foy,28,Nitzschia amphibia f. amphibia,0,1
Foy,31,Nitzschia amphibia f. amphibia,0.002785515,1
Foy,34,Nitzschia amphibia f. amphibia,0,1
Foy,37.5,Nitzschia amphibia f. amphibia,0,1
Foy,40.5,Nitzschia amphibia f. amphibia,0,1
Foy,42,Nitzschia amphibia f. amphibia,0,1
Foy,-6893.73,Nitzschia fonticola,0,1
Foy,-6886.68,Nitzschia fonticola,0,1
Foy,-6879.65,Nitzschia fonticola,0,1
Foy,-6869.12,Nitzschia fonticola,0,1
Foy,-6858.62,Nitzschia fonticola,0,1
Foy,-6851.63,Nitzschia fonticola,0,1
Foy,-6844.65,Nitzschia fonticola,0,1
Foy,-6837.69,Nitzschia fonticola,0,1
Foy,-6830.74,Nitzschia fonticola,0,1
Foy,-6823.79,Nitzschia fonticola,0,1
Foy,-6816.86,Nitzschia fonticola,0,1
Foy,-6809.94,Nitzschia fonticola,0,1
Foy,-6803.03,Nitzschia fonticola,0,1
Foy,-6796.13,Nitzschia fonticola,0,1
Foy,-6789.25,Nitzschia fonticola,0,1
Foy,-6782.37,Nitzschia fonticola,0,1
Foy,-6775.5,Nitzschia fonticola,0,1
Foy,-6768.65,Nitzschia fonticola,0,1
Foy,-6761.8,Nitzschia fonticola,0,1
Foy,-6754.97,Nitzschia fonticola,0,1
Foy,-6748.15,Nitzschia fonticola,0,1
Foy,-6741.33,Nitzschia fonticola,0.002824859,1
Foy,-6734.53,Nitzschia fonticola,0.003355705,1
Foy,-6727.73,Nitzschia fonticola,0,1
Foy,-6720.95,Nitzschia fonticola,0,1
Foy,-6714.18,Nitzschia fonticola,0,1
Foy,-6707.41,Nitzschia fonticola,0,1
Foy,-6700.66,Nitzschia fonticola,0,1
Foy,-6693.91,Nitzschia fonticola,0,1
Foy,-6687.18,Nitzschia fonticola,0,1
Foy,-6680.45,Nitzschia fonticola,0,1
Foy,-6673.74,Nitzschia fonticola,0,1
Foy,-6667.03,Nitzschia fonticola,0,1
Foy,-6660.33,Nitzschia fonticola,0,1
Foy,-6653.64,Nitzschia fonticola,0,1
Foy,-6646.96,Nitzschia fonticola,0.003246753,1
Foy,-6640.29,Nitzschia fonticola,0.002923977,1
Foy,-6633.63,Nitzschia fonticola,0.008264463,1
Foy,-6626.97,Nitzschia fonticola,0.005076142,1
Foy,-6620.33,Nitzschia fonticola,0,1
Foy,-6613.69,Nitzschia fonticola,0.012578616,1
Foy,-6607.06,Nitzschia fonticola,0,1
Foy,-6600.44,Nitzschia fonticola,0,1
Foy,-6593.83,Nitzschia fonticola,0,1
Foy,-6587.23,Nitzschia fonticola,0,1
Foy,-6580.63,Nitzschia fonticola,0,1
Foy,-6574.04,Nitzschia fonticola,0,1
Foy,-6567.46,Nitzschia fonticola,0,1
Foy,-6560.88,Nitzschia fonticola,0,1
Foy,-6554.32,Nitzschia fonticola,0,1
Foy,-6547.76,Nitzschia fonticola,0,1
Foy,-6541.2,Nitzschia fonticola,0,1
Foy,-6534.66,Nitzschia fonticola,0.002695418,1
Foy,-6528.12,Nitzschia fonticola,0,1
Foy,-6521.59,Nitzschia fonticola,0,1
Foy,-6515.06,Nitzschia fonticola,0,1
Foy,-6508.54,Nitzschia fonticola,0,1
Foy,-6502.03,Nitzschia fonticola,0.00308642,1
Foy,-6495.52,Nitzschia fonticola,0,1
Foy,-6489.02,Nitzschia fonticola,0,1
Foy,-6482.52,Nitzschia fonticola,0,1
Foy,-6476.03,Nitzschia fonticola,0,1
Foy,-6469.55,Nitzschia fonticola,0,1
Foy,-6463.07,Nitzschia fonticola,0,1
Foy,-6456.6,Nitzschia fonticola,0,1
Foy,-6450.13,Nitzschia fonticola,0,1
Foy,-6443.66,Nitzschia fonticola,0,1
Foy,-6437.2,Nitzschia fonticola,0,1
Foy,-6430.75,Nitzschia fonticola,0.003344482,1
Foy,-6424.3,Nitzschia fonticola,0,1
Foy,-6417.85,Nitzschia fonticola,0.008264463,1
Foy,-6411.41,Nitzschia fonticola,0.003355705,1
Foy,-6404.97,Nitzschia fonticola,0,1
Foy,-6398.54,Nitzschia fonticola,0,1
Foy,-6392.11,Nitzschia fonticola,0,1
Foy,-6388.89,Nitzschia fonticola,0,1
Foy,-6385.68,Nitzschia fonticola,0,1
Foy,-6379.26,Nitzschia fonticola,0,1
Foy,-6372.83,Nitzschia fonticola,0,1
Foy,-6366.42,Nitzschia fonticola,0,1
Foy,-6360,Nitzschia fonticola,0,1
Foy,-6353.59,Nitzschia fonticola,0,1
Foy,-6347.18,Nitzschia fonticola,0,1
Foy,-6340.77,Nitzschia fonticola,0,1
Foy,-6334.36,Nitzschia fonticola,0,1
Foy,-6327.96,Nitzschia fonticola,0,1
Foy,-6321.55,Nitzschia fonticola,0,1
Foy,-6315.15,Nitzschia fonticola,0,1
Foy,-6308.75,Nitzschia fonticola,0,1
Foy,-6302.35,Nitzschia fonticola,0,1
Foy,-6295.95,Nitzschia fonticola,0,1
Foy,-6289.55,Nitzschia fonticola,0,1
Foy,-6283.16,Nitzschia fonticola,0,1
Foy,-6276.76,Nitzschia fonticola,0,1
Foy,-6267.16,Nitzschia fonticola,0,1
Foy,-6257.56,Nitzschia fonticola,0,1
Foy,-6251.17,Nitzschia fonticola,0,1
Foy,-6244.77,Nitzschia fonticola,0,1
Foy,-6238.36,Nitzschia fonticola,0,1
Foy,-6231.96,Nitzschia fonticola,0,1
Foy,-6225.56,Nitzschia fonticola,0,1
Foy,-6219.15,Nitzschia fonticola,0,1
Foy,-6212.74,Nitzschia fonticola,0,1
Foy,-6206.33,Nitzschia fonticola,0,1
Foy,-6199.92,Nitzschia fonticola,0,1
Foy,-6193.51,Nitzschia fonticola,0,1
Foy,-6187.09,Nitzschia fonticola,0,1
Foy,-6180.67,Nitzschia fonticola,0,1
Foy,-6174.24,Nitzschia fonticola,0,1
Foy,-6167.81,Nitzschia fonticola,0,1
Foy,-6161.38,Nitzschia fonticola,0.002985075,1
Foy,-6154.95,Nitzschia fonticola,0,1
Foy,-6148.51,Nitzschia fonticola,0.009615385,1
Foy,-6142.06,Nitzschia fonticola,0,1
Foy,-6135.61,Nitzschia fonticola,0,1
Foy,-6129.16,Nitzschia fonticola,0,1
Foy,-6122.7,Nitzschia fonticola,0,1
Foy,-6116.23,Nitzschia fonticola,0,1
Foy,-6109.76,Nitzschia fonticola,0,1
Foy,-6103.28,Nitzschia fonticola,0,1
Foy,-6096.79,Nitzschia fonticola,0,1
Foy,-6090.3,Nitzschia fonticola,0,1
Foy,-6083.8,Nitzschia fonticola,0,1
Foy,-6077.3,Nitzschia fonticola,0,1
Foy,-6070.79,Nitzschia fonticola,0,1
Foy,-6064.26,Nitzschia fonticola,0,1
Foy,-6057.74,Nitzschia fonticola,0,1
Foy,-6051.2,Nitzschia fonticola,0,1
Foy,-6044.65,Nitzschia fonticola,0,1
Foy,-6038.1,Nitzschia fonticola,0,1
Foy,-6031.53,Nitzschia fonticola,0,1
Foy,-6024.96,Nitzschia fonticola,0.002906977,1
Foy,-6018.38,Nitzschia fonticola,0,1
Foy,-6008.48,Nitzschia fonticola,0,1
Foy,-5998.56,Nitzschia fonticola,0,1
Foy,-5991.94,Nitzschia fonticola,0.003355705,1
Foy,-5985.3,Nitzschia fonticola,0,1
Foy,-5978.65,Nitzschia fonticola,0,1
Foy,-5971.99,Nitzschia fonticola,0,1
Foy,-5965.32,Nitzschia fonticola,0,1
Foy,-5958.63,Nitzschia fonticola,0,1
Foy,-5951.93,Nitzschia fonticola,0,1
Foy,-5945.22,Nitzschia fonticola,0,1
Foy,-5938.5,Nitzschia fonticola,0,1
Foy,-5931.76,Nitzschia fonticola,0.003115265,1
Foy,-5925.01,Nitzschia fonticola,0,1
Foy,-5918.24,Nitzschia fonticola,0,1
Foy,-5911.45,Nitzschia fonticola,0,1
Foy,-5904.66,Nitzschia fonticola,0,1
Foy,-5897.84,Nitzschia fonticola,0,1
Foy,-5891.02,Nitzschia fonticola,0,1
Foy,-5884.17,Nitzschia fonticola,0,1
Foy,-5877.31,Nitzschia fonticola,0.003058104,1
Foy,-5870.43,Nitzschia fonticola,0.00990099,1
Foy,-5863.53,Nitzschia fonticola,0.009966777,1
Foy,-5856.62,Nitzschia fonticola,0,1
Foy,-5849.69,Nitzschia fonticola,0,1
Foy,-5842.74,Nitzschia fonticola,0,1
Foy,-5835.77,Nitzschia fonticola,0,1
Foy,-5828.78,Nitzschia fonticola,0,1
Foy,-5821.77,Nitzschia fonticola,0,1
Foy,-5814.75,Nitzschia fonticola,0,1
Foy,-5807.7,Nitzschia fonticola,0,1
Foy,-5800.63,Nitzschia fonticola,0,1
Foy,-5793.54,Nitzschia fonticola,0,1
Foy,-5786.43,Nitzschia fonticola,0,1
Foy,-5779.3,Nitzschia fonticola,0,1
Foy,-5772.15,Nitzschia fonticola,0,1
Foy,-5764.97,Nitzschia fonticola,0,1
Foy,-5757.77,Nitzschia fonticola,0,1
Foy,-5746.93,Nitzschia fonticola,0,1
Foy,-5736.04,Nitzschia fonticola,0,1
Foy,-5728.74,Nitzschia fonticola,0.003184713,1
Foy,-5721.42,Nitzschia fonticola,0.002915452,1
Foy,-5714.08,Nitzschia fonticola,0.003039514,1
Foy,-5706.71,Nitzschia fonticola,0.006097561,1
Foy,-5699.31,Nitzschia fonticola,0.00295858,1
Foy,-5691.89,Nitzschia fonticola,0,1
Foy,-5684.44,Nitzschia fonticola,0.006329114,1
Foy,-5676.96,Nitzschia fonticola,0.003215434,1
Foy,-5669.46,Nitzschia fonticola,0,1
Foy,-5661.92,Nitzschia fonticola,0,1
Foy,-5654.36,Nitzschia fonticola,0,1
Foy,-5646.77,Nitzschia fonticola,0,1
Foy,-5639.15,Nitzschia fonticola,0,1
Foy,-5635.33,Nitzschia fonticola,0.003076923,1
Foy,-5631.5,Nitzschia fonticola,0,1
Foy,-5627.66,Nitzschia fonticola,0,1
Foy,-5616.11,Nitzschia fonticola,0,1
Foy,-5608.37,Nitzschia fonticola,0,1
Foy,-5600.59,Nitzschia fonticola,0,1
Foy,-5592.78,Nitzschia fonticola,0,1
Foy,-5584.94,Nitzschia fonticola,0,1
Foy,-5577.07,Nitzschia fonticola,0,1
Foy,-5569.17,Nitzschia fonticola,0.009677419,1
Foy,-5561.23,Nitzschia fonticola,0,1
Foy,-5553.25,Nitzschia fonticola,0,1
Foy,-5545.24,Nitzschia fonticola,0,1
Foy,-5537.2,Nitzschia fonticola,0,1
Foy,-5529.11,Nitzschia fonticola,0,1
Foy,-5521,Nitzschia fonticola,0,1
Foy,-5512.84,Nitzschia fonticola,0.003333333,1
Foy,-5504.65,Nitzschia fonticola,0,1
Foy,-5496.42,Nitzschia fonticola,0,1
Foy,-5488.15,Nitzschia fonticola,0,1
Foy,-5479.84,Nitzschia fonticola,0,1
Foy,-5471.5,Nitzschia fonticola,0,1
Foy,-5463.11,Nitzschia fonticola,0,1
Foy,-5454.68,Nitzschia fonticola,0,1
Foy,-5446.22,Nitzschia fonticola,0,1
Foy,-5437.71,Nitzschia fonticola,0,1
Foy,-5429.16,Nitzschia fonticola,0,1
Foy,-5424.86,Nitzschia fonticola,0,1
Foy,-5420.56,Nitzschia fonticola,0,1
Foy,-5411.93,Nitzschia fonticola,0.003194888,1
Foy,-5407.59,Nitzschia fonticola,0.00310559,1
Foy,-5403.24,Nitzschia fonticola,0,1
Foy,-5394.52,Nitzschia fonticola,0.006514658,1
Foy,-5385.75,Nitzschia fonticola,0,1
Foy,-5372.51,Nitzschia fonticola,0.012861736,1
Foy,-5359.17,Nitzschia fonticola,0,1
Foy,-5354.7,Nitzschia fonticola,0.026086957,1
Foy,-5341.22,Nitzschia fonticola,0,1
Foy,-5332.17,Nitzschia fonticola,0,1
Foy,-5318.51,Nitzschia fonticola,0.006116208,1
Foy,-5304.74,Nitzschia fonticola,0,1
Foy,-5295.49,Nitzschia fonticola,0,1
Foy,-5286.2,Nitzschia fonticola,0.006006006,1
Foy,-5276.85,Nitzschia fonticola,0,1
Foy,-5262.73,Nitzschia fonticola,0,1
Foy,-5248.5,Nitzschia fonticola,0,1
Foy,-5238.94,Nitzschia fonticola,0,1
Foy,-5229.33,Nitzschia fonticola,0,1
Foy,-5219.66,Nitzschia fonticola,0,1
Foy,-5209.94,Nitzschia fonticola,0.003125,1
Foy,-5200.16,Nitzschia fonticola,0.00390625,1
Foy,-5190.33,Nitzschia fonticola,0.003508772,1
Foy,-5180.44,Nitzschia fonticola,0.012658228,1
Foy,-5170.49,Nitzschia fonticola,0.016129032,1
Foy,-5160.48,Nitzschia fonticola,0.014450867,1
Foy,-5150.41,Nitzschia fonticola,0.014184397,1
Foy,-5140.29,Nitzschia fonticola,0.042704626,1
Foy,-5130.1,Nitzschia fonticola,0.006688963,1
Foy,-5119.86,Nitzschia fonticola,0,1
Foy,-5109.55,Nitzschia fonticola,0,1
Foy,-5099.18,Nitzschia fonticola,0,1
Foy,-5088.74,Nitzschia fonticola,0,1
Foy,-5078.25,Nitzschia fonticola,0,1
Foy,-5067.69,Nitzschia fonticola,0,1
Foy,-5057.06,Nitzschia fonticola,0.003125,1
Foy,-5046.37,Nitzschia fonticola,0,1
Foy,-5035.62,Nitzschia fonticola,0.003194888,1
Foy,-5024.79,Nitzschia fonticola,0,1
Foy,-5013.9,Nitzschia fonticola,0,1
Foy,-5002.95,Nitzschia fonticola,0,1
Foy,-4991.92,Nitzschia fonticola,0,1
Foy,-4980.82,Nitzschia fonticola,0,1
Foy,-4969.66,Nitzschia fonticola,0,1
Foy,-4958.42,Nitzschia fonticola,0,1
Foy,-4947.11,Nitzschia fonticola,0,1
Foy,-4935.73,Nitzschia fonticola,0.009771987,1
Foy,-4924.28,Nitzschia fonticola,0,1
Foy,-4912.75,Nitzschia fonticola,0,1
Foy,-4901.15,Nitzschia fonticola,0,1
Foy,-4889.48,Nitzschia fonticola,0,1
Foy,-4877.73,Nitzschia fonticola,0.003355705,1
Foy,-4865.9,Nitzschia fonticola,0,1
Foy,-4854,Nitzschia fonticola,0,1
Foy,-4842.02,Nitzschia fonticola,0.003125,1
Foy,-4829.96,Nitzschia fonticola,0.013245033,1
Foy,-4817.82,Nitzschia fonticola,0,1
Foy,-4805.6,Nitzschia fonticola,0,1
Foy,-4793.3,Nitzschia fonticola,0,1
Foy,-4780.92,Nitzschia fonticola,0,1
Foy,-4768.46,Nitzschia fonticola,0,1
Foy,-4755.92,Nitzschia fonticola,0,1
Foy,-4743.29,Nitzschia fonticola,0,1
Foy,-4730.57,Nitzschia fonticola,0,1
Foy,-4717.78,Nitzschia fonticola,0.003164557,1
Foy,-4704.89,Nitzschia fonticola,0.003076923,1
Foy,-4691.92,Nitzschia fonticola,0,1
Foy,-4678.87,Nitzschia fonticola,0.00308642,1
Foy,-4665.72,Nitzschia fonticola,0,1
Foy,-4652.49,Nitzschia fonticola,0.006329114,1
Foy,-4639.16,Nitzschia fonticola,0,1
Foy,-4625.75,Nitzschia fonticola,0,1
Foy,-4612.25,Nitzschia fonticola,0,1
Foy,-4598.65,Nitzschia fonticola,0,1
Foy,-4584.96,Nitzschia fonticola,0,1
Foy,-4571.18,Nitzschia fonticola,0,1
Foy,-4557.3,Nitzschia fonticola,0,1
Foy,-4543.33,Nitzschia fonticola,0,1
Foy,-4529.26,Nitzschia fonticola,0,1
Foy,-4522.19,Nitzschia fonticola,0,1
Foy,-4515.09,Nitzschia fonticola,0,1
Foy,-4500.83,Nitzschia fonticola,0,1
Foy,-4486.47,Nitzschia fonticola,0,1
Foy,-4472.01,Nitzschia fonticola,0,1
Foy,-4457.45,Nitzschia fonticola,0,1
Foy,-4442.79,Nitzschia fonticola,0,1
Foy,-4428.03,Nitzschia fonticola,0,1
Foy,-4413.16,Nitzschia fonticola,0,1
Foy,-4398.19,Nitzschia fonticola,0,1
Foy,-4383.12,Nitzschia fonticola,0,1
Foy,-4367.94,Nitzschia fonticola,0,1
Foy,-4352.66,Nitzschia fonticola,0.01897019,1
Foy,-4337.27,Nitzschia fonticola,0.014367816,1
Foy,-4321.77,Nitzschia fonticola,0.003246753,1
Foy,-4306.16,Nitzschia fonticola,0.01510574,1
Foy,-4290.45,Nitzschia fonticola,0.013468013,1
Foy,-4274.62,Nitzschia fonticola,0.023178808,1
Foy,-4258.68,Nitzschia fonticola,0.009202454,1
Foy,-4242.63,Nitzschia fonticola,0,1
Foy,-4226.47,Nitzschia fonticola,0,1
Foy,-4210.2,Nitzschia fonticola,0,1
Foy,-4193.81,Nitzschia fonticola,0.006097561,1
Foy,-4177.3,Nitzschia fonticola,0.006666667,1
Foy,-4160.68,Nitzschia fonticola,0,1
Foy,-4143.94,Nitzschia fonticola,0,1
Foy,-4127.08,Nitzschia fonticola,0,1
Foy,-4110.1,Nitzschia fonticola,0,1
Foy,-4093,Nitzschia fonticola,0,1
Foy,-4075.78,Nitzschia fonticola,0,1
Foy,-4058.44,Nitzschia fonticola,0,1
Foy,-4040.98,Nitzschia fonticola,0,1
Foy,-4023.39,Nitzschia fonticola,0,1
Foy,-4005.68,Nitzschia fonticola,0.002932551,1
Foy,-3987.84,Nitzschia fonticola,0,1
Foy,-3969.88,Nitzschia fonticola,0,1
Foy,-3951.78,Nitzschia fonticola,0,1
